model,num_agents,population,condition,condition_label,treatment,treatment_label,receiver_scope,round,metric,n_runs,mean,ci_low,ci_high
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,3,return_proportion,4,0.29975,-0.0733262293968302,0.6728262293968302
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,3,zero_receipt_rate,5,0.75,0.5305027417287289,0.9694972582712711
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,3,forced_receiver_rate,5,0.55,0.2099563096708716,0.8900436903291284
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,4,return_proportion,2,0.4438333333333333,0.19606234097290756,0.6916043256937591
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,4,zero_receipt_rate,5,0.85,0.5723554894802201,1.1276445105197799
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,4,forced_receiver_rate,5,0.45,0.10995630967087155,0.7900436903291285
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,5,return_proportion,4,0.372,0.19106953855808834,0.5529304614419117
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,5,zero_receipt_rate,5,0.7,0.44028734157910754,0.9597126584208924
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,5,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,6,return_proportion,3,0.46666666666666673,0.41367172881664965,0.5196616045166838
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,6,zero_receipt_rate,5,0.85,0.6799781548354358,1.0200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,6,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,7,return_proportion,5,0.27413333333333334,0.03523755295129122,0.5130291137153755
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,7,zero_receipt_rate,5,0.65,0.4799781548354358,0.8200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,7,forced_receiver_rate,5,0.45,0.1902873415791076,0.7097126584208924
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,8,return_proportion,4,0.44891666666666663,0.406929778018573,0.49090355531476026
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,8,zero_receipt_rate,5,0.75,0.5305027417287289,0.9694972582712711
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,8,forced_receiver_rate,5,0.55,0.2902873415791076,0.8097126584208925
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,9,return_proportion,5,0.3649333333333333,0.10907515015510233,0.6207915165115643
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,9,zero_receipt_rate,5,0.75,0.75,0.75
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,9,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,10,return_proportion,4,0.22308333333333333,-0.06882516980901651,0.5149918364756831
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,10,zero_receipt_rate,5,0.7,0.44028734157910754,0.9597126584208924
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,10,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,1,return_proportion,4,0.42508333333333337,0.34573772481884846,0.5044289418478183
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,1,zero_receipt_rate,5,0.5,0.061005483457457765,0.9389945165425422
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,2,return_proportion,5,0.45866666666666667,0.4285692959551942,0.4887640373781391
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,2,zero_receipt_rate,5,0.4333333333333333,0.11948721860859296,0.7471794480580736
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,3,return_proportion,3,0.47533333333333333,0.4177498995023288,0.5329167671643378
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,3,zero_receipt_rate,4,0.6666666666666666,0.2916117727952373,1.0417215605380958
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,3,forced_receiver_rate,4,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,4,return_proportion,2,0.4438333333333333,0.19606234097290756,0.6916043256937591
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,4,zero_receipt_rate,5,0.7,0.14471097896044027,1.2552890210395597
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,5,return_proportion,4,0.423,0.3879609594654365,0.45803904053456346
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,5,zero_receipt_rate,5,0.4333333333333333,-0.10631059490290212,0.9729772615695687
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,6,return_proportion,3,0.46666666666666673,0.41367172881664965,0.5196616045166838
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,6,zero_receipt_rate,5,0.6,0.08057468315821514,1.119425316841785
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,7,return_proportion,4,0.45583333333333337,0.44993490697044225,0.4617317596962245
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,7,zero_receipt_rate,5,0.5333333333333333,0.08468943294368236,0.9819772337229843
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,8,return_proportion,4,0.44891666666666663,0.406929778018573,0.49090355531476026
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,8,zero_receipt_rate,5,0.4333333333333333,-0.10631059490290212,0.9729772615695687
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,9,return_proportion,4,0.4561666666666666,0.402805963126467,0.5095273702068662
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,9,zero_receipt_rate,5,0.6333333333333333,0.36351136921521554,0.9031552974514511
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,10,return_proportion,3,0.44511111111111107,0.4356941744654917,0.45452804775673045
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,10,zero_receipt_rate,5,0.7333333333333333,0.41948721860859295,1.0471794480580736
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,1,return_proportion,5,0.4333333333333334,0.40693803381621785,0.45972863285044896
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,1,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,1,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,2,return_proportion,5,0.4552666666666666,0.434055360969533,0.4764779723638002
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,2,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,2,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,3,return_proportion,5,0.449,0.4310805136526552,0.4669194863473448
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,3,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,3,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,4,return_proportion,5,0.44028333333333336,0.43158195949224193,0.4489847071744248
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,4,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,4,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,5,return_proportion,5,0.4460166666666666,0.42795162892472277,0.46408170440861046
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,5,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,5,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,6,return_proportion,5,0.46371666666666667,0.4553621115934515,0.4720712217398818
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,6,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,6,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,7,return_proportion,5,0.4436,0.4302628646045082,0.4569371353954918
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,7,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,7,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,8,return_proportion,5,0.4479,0.4274978508686219,0.46830214913137813
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,8,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,8,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,9,return_proportion,5,0.45938333333333337,0.44274627128984256,0.47602039537682417
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,9,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,9,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,10,return_proportion,5,0.44315,0.4239799584185708,0.4623200415814292
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,10,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,10,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,1,return_proportion,5,0.4333333333333334,0.40693803381621785,0.45972863285044896
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,1,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,2,return_proportion,5,0.4552666666666666,0.434055360969533,0.4764779723638002
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,2,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,3,return_proportion,5,0.449,0.4310805136526552,0.4669194863473448
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,3,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,3,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,4,return_proportion,5,0.44028333333333336,0.43158195949224193,0.4489847071744248
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,4,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,5,return_proportion,5,0.4460166666666666,0.42795162892472277,0.46408170440861046
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,5,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,6,return_proportion,5,0.46371666666666667,0.4553621115934515,0.4720712217398818
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,6,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,7,return_proportion,5,0.4436,0.4302628646045082,0.4569371353954918
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,7,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,8,return_proportion,5,0.4479,0.4274978508686219,0.46830214913137813
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,8,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,9,return_proportion,5,0.45938333333333337,0.44274627128984256,0.47602039537682417
